"";"code_insee";"LBUDG";"nom_dep";"nom_reg";"nom_com"
"9692";"27106";"BOURNAINVILLE-FAVEROLLES";"Eure";"Normandie";"BOURNAINVILLE-FAVEROLLES (27)"
"9693";"27107";"BOURNEVILLE-SAINTE-CROIX";"Eure";"Normandie";"BOURNEVILLE-SAINTE-CROIX (27)"
"9694";"27108";"BOURTH";"Eure";"Normandie";"BOURTH (27)"
"9695";"27109";"BRAY";"Eure";"Normandie";"BRAY (27)"
"9696";"27110";"BRESTOT";"Eure";"Normandie";"BRESTOT (27)"
"9697";"27111";"BRETAGNOLLES";"Eure";"Normandie";"BRETAGNOLLES (27)"
"9698";"27112";"BRETEUIL";"Eure";"Normandie";"BRETEUIL (27)"
"9699";"27113";"BRETIGNY";"Eure";"Normandie";"BRETIGNY (27)"
"9700";"27114";"BREUILPONT";"Eure";"Normandie";"BREUILPONT (27)"
"9701";"27115";"BREUX-SUR-AVRE";"Eure";"Normandie";"BREUX-SUR-AVRE (27)"
"9702";"27116";"BRIONNE";"Eure";"Normandie";"BRIONNE (27)"
"9703";"27117";"BROGLIE";"Eure";"Normandie";"BROGLIE (27)"
"9704";"27118";"BROSVILLE";"Eure";"Normandie";"BROSVILLE (27)"
"9705";"27119";"BUEIL";"Eure";"Normandie";"BUEIL (27)"
"9706";"27120";"BUREY";"Eure";"Normandie";"BUREY (27)"
"9707";"27123";"CAILLOUET-ORGEVILLE";"Eure";"Normandie";"CAILLOUET-ORGEVILLE (27)"
"9708";"27124";"CAILLY-SUR-EURE";"Eure";"Normandie";"CAILLY-SUR-EURE (27)"
"9709";"27125";"CALLEVILLE";"Eure";"Normandie";"CALLEVILLE (27)"
"9710";"27126";"CAMPIGNY";"Eure";"Normandie";"CAMPIGNY (27)"
"9711";"27127";"CANAPPEVILLE";"Eure";"Normandie";"CANAPPEVILLE (27)"
"9712";"27129";"CAORCHES-SAINT-NICOLAS";"Eure";"Normandie";"CAORCHES-SAINT-NICOLAS (27)"
"9713";"27130";"CAPELLE-LES-GRANDS";"Eure";"Normandie";"CAPELLE-LES-GRANDS (27)"
"9714";"27131";"CARSIX";"Eure";"Normandie";"CARSIX (27)"
"9715";"27132";"CAUGE";"Eure";"Normandie";"CAUGE (27)"
"9716";"27133";"CAUMONT";"Eure";"Normandie";"CAUMONT (27)"
"9717";"27134";"CAUVERVILLE-EN-ROUMOIS";"Eure";"Normandie";"CAUVERVILLE-EN-ROUMOIS (27)"
"9718";"27135";"CESSEVILLE";"Eure";"Normandie";"CESSEVILLE (27)"
"9719";"27136";"CHAIGNES";"Eure";"Normandie";"CHAIGNES (27)"
"9720";"27137";"CHAISE-DIEU-DU-THEIL";"Eure";"Normandie";"CHAISE-DIEU-DU-THEIL (27)"
"9721";"27138";"CHAMBLAC";"Eure";"Normandie";"CHAMBLAC (27)"
"9722";"27139";"CHAMBORD";"Eure";"Normandie";"CHAMBORD (27)"
"9723";"27140";"CHAMBRAY";"Eure";"Normandie";"CHAMBRAY (27)"
"9724";"27141";"CHAMP-DOLENT";"Eure";"Normandie";"CHAMP-DOLENT (27)"
"9725";"27142";"CHAMPENARD";"Eure";"Normandie";"CHAMPENARD (27)"
"9726";"27143";"CHAMPIGNOLLES";"Eure";"Normandie";"CHAMPIGNOLLES (27)"
"9727";"27144";"CHAMPIGNY-LA-FUTELAYE";"Eure";"Normandie";"CHAMPIGNY-LA-FUTELAYE (27)"
"9728";"27146";"CHAPELLE-BAYVEL (LA )";"Eure";"Normandie";"CHAPELLE-BAYVEL (LA ) (27)"
"9729";"27147";"CHAPELLE-DU-BOIS-DES-FAULX (LA )";"Eure";"Normandie";"CHAPELLE-DU-BOIS-DES-FAULX (LA ) (27)"
"9730";"27148";"CHAPELLE-GAUTHIER (LA )";"Eure";"Normandie";"CHAPELLE-GAUTHIER (LA ) (27)"
"9731";"27149";"CHAPELLE-HARENG (LA )";"Eure";"Normandie";"CHAPELLE-HARENG (LA ) (27)"
"9732";"27150";"CHAPELLE-REANVILLE (LA )";"Eure";"Normandie";"CHAPELLE-REANVILLE (LA ) (27)"
"9733";"27151";"CHARLEVAL";"Eure";"Normandie";"CHARLEVAL (27)"
"9734";"27152";"CHATEAU-SUR-EPTE";"Eure";"Normandie";"CHATEAU-SUR-EPTE (27)"
"9735";"27153";"CHAUVINCOURT-PROVEMONT";"Eure";"Normandie";"CHAUVINCOURT-PROVEMONT (27)"
"9736";"27154";"CHAVIGNY-BAILLEUL";"Eure";"Normandie";"CHAVIGNY-BAILLEUL (27)"
"9737";"27155";"CHENNEBRUN";"Eure";"Normandie";"CHENNEBRUN (27)"
"9738";"27156";"CHERONVILLIERS";"Eure";"Normandie";"CHERONVILLIERS (27)"
"9739";"27157";"MARBOIS";"Eure";"Normandie";"MARBOIS (27)"
"9740";"27158";"CIERREY";"Eure";"Normandie";"CIERREY (27)"
"9741";"27161";"CLAVILLE";"Eure";"Normandie";"CLAVILLE (27)"
"9742";"27162";"COLLANDRES-QUINCARNON";"Eure";"Normandie";"COLLANDRES-QUINCARNON (27)"
"9743";"27163";"COLLETOT";"Eure";"Normandie";"COLLETOT (27)"
"9744";"27164";"COMBON";"Eure";"Normandie";"COMBON (27)"
"9745";"27165";"CONCHES-EN-OUCHE";"Eure";"Normandie";"CONCHES-EN-OUCHE (27)"
"9746";"27167";"CONDE-SUR-RISLE";"Eure";"Normandie";"CONDE-SUR-RISLE (27)"
"9747";"27168";"CONNELLES";"Eure";"Normandie";"CONNELLES (27)"
"9748";"27169";"CONTEVILLE";"Eure";"Normandie";"CONTEVILLE (27)"
"9749";"27170";"CORMEILLES";"Eure";"Normandie";"CORMEILLES (27)"
"9750";"27171";"CORMIER (LE )";"Eure";"Normandie";"CORMIER (LE ) (27)"
"9751";"27173";"CORNEVILLE-LA-FOUQUETIERE";"Eure";"Normandie";"CORNEVILLE-LA-FOUQUETIERE (27)"
"9752";"27174";"CORNEVILLE-SUR-RISLE";"Eure";"Normandie";"CORNEVILLE-SUR-RISLE (27)"
"9753";"27175";"CORNY";"Eure";"Normandie";"CORNY (27)"
"9754";"27176";"COUDRAY";"Eure";"Normandie";"COUDRAY (27)"
"9755";"27177";"COUDRES";"Eure";"Normandie";"COUDRES (27)"
"9756";"27179";"COURBEPINE";"Eure";"Normandie";"COURBEPINE (27)"
"9757";"27180";"COURCELLES-SUR-SEINE";"Eure";"Normandie";"COURCELLES-SUR-SEINE (27)"
"9758";"27181";"COURDEMANCHE";"Eure";"Normandie";"COURDEMANCHE (27)"
"9759";"27182";"COURTEILLES";"Eure";"Normandie";"COURTEILLES (27)"
"9760";"27183";"COUTURE-BOUSSEY (LA )";"Eure";"Normandie";"COUTURE-BOUSSEY (LA ) (27)"
"9761";"27184";"CRASVILLE";"Eure";"Normandie";"CRASVILLE (27)"
"9762";"27185";"CRESTOT";"Eure";"Normandie";"CRESTOT (27)"
"9763";"27187";"CRIQUEBEUF-LA-CAMPAGNE";"Eure";"Normandie";"CRIQUEBEUF-LA-CAMPAGNE (27)"
"9764";"27188";"CRIQUEBEUF-SUR-SEINE";"Eure";"Normandie";"CRIQUEBEUF-SUR-SEINE (27)"
"9765";"27189";"CROISILLE (LA )";"Eure";"Normandie";"CROISILLE (LA ) (27)"
"9766";"27190";"CROISY-SUR-EURE";"Eure";"Normandie";"CROISY-SUR-EURE (27)"
"9767";"27191";"CLEF-VALLEE-D'EURE";"Eure";"Normandie";"CLEF-VALLEE-D'EURE (27)"
"9768";"27192";"CROSVILLE-LA-VIEILLE";"Eure";"Normandie";"CROSVILLE-LA-VIEILLE (27)"
"9769";"27193";"CROTH";"Eure";"Normandie";"CROTH (27)"
"9770";"27194";"CUVERVILLE";"Eure";"Normandie";"CUVERVILLE (27)"
"9771";"27196";"DAMPS (LES)";"Eure";"Normandie";"DAMPS (LES) (27)"
"9772";"27198";"MESNILS-SUR-ITON";"Eure";"Normandie";"MESNILS-SUR-ITON (27)"
"9773";"27199";"DANGU";"Eure";"Normandie";"DANGU (27)"
"9774";"27200";"DARDEZ";"Eure";"Normandie";"DARDEZ (27)"
"9775";"27201";"DAUBEUF-LA-CAMPAGNE";"Eure";"Normandie";"DAUBEUF-LA-CAMPAGNE (27)"
"9776";"27202";"DAUBEUF-PRES-VATTEVILLE";"Eure";"Normandie";"DAUBEUF-PRES-VATTEVILLE (27)"
"9777";"27203";"DOUAINS";"Eure";"Normandie";"DOUAINS (27)"
"9778";"27204";"DOUDEAUVILLE-EN-VEXIN";"Eure";"Normandie";"DOUDEAUVILLE-EN-VEXIN (27)"
"9779";"27205";"DOUVILLE-SUR-ANDELLE";"Eure";"Normandie";"DOUVILLE-SUR-ANDELLE (27)"
"9780";"27206";"DROISY";"Eure";"Normandie";"DROISY (27)"
"9781";"27207";"DRUCOURT";"Eure";"Normandie";"DRUCOURT (27)"
"9782";"27208";"DURANVILLE";"Eure";"Normandie";"DURANVILLE (27)"
"9783";"27209";"ECAQUELON";"Eure";"Normandie";"ECAQUELON (27)"
"9784";"27210";"ECARDENVILLE-LA-CAMPAGNE";"Eure";"Normandie";"ECARDENVILLE-LA-CAMPAGNE (27)"
"9785";"27212";"ECAUVILLE";"Eure";"Normandie";"ECAUVILLE (27)"
"9786";"27213";"VEXIN-SUR-EPTE";"Eure";"Normandie";"VEXIN-SUR-EPTE (27)"
"9787";"27214";"ECOUIS";"Eure";"Normandie";"ECOUIS (27)"
"9788";"27215";"ECQUETOT";"Eure";"Normandie";"ECQUETOT (27)"
"9789";"27216";"EMALLEVILLE";"Eure";"Normandie";"EMALLEVILLE (27)"
"9790";"27217";"EMANVILLE";"Eure";"Normandie";"EMANVILLE (27)"
"9791";"27218";"EPAIGNES";"Eure";"Normandie";"EPAIGNES (27)"
"9792";"27219";"EPEGARD";"Eure";"Normandie";"EPEGARD (27)"
"9793";"27220";"EPIEDS";"Eure";"Normandie";"EPIEDS (27)"
"9794";"27222";"EPREVILLE-EN-LIEUVIN";"Eure";"Normandie";"EPREVILLE-EN-LIEUVIN (27)"
"9795";"27224";"EPREVILLE-PRES-LE-NEUBOURG";"Eure";"Normandie";"EPREVILLE-PRES-LE-NEUBOURG (27)"
"9796";"27226";"ETREPAGNY";"Eure";"Normandie";"ETREPAGNY (27)"
"9797";"27227";"ETREVILLE";"Eure";"Normandie";"ETREVILLE (27)"
"9798";"27228";"ETURQUERAYE";"Eure";"Normandie";"ETURQUERAYE (27)"
"9799";"27229";"EVREUX";"Eure";"Normandie";"EVREUX (27)"
"9800";"27230";"EZY-SUR-EURE";"Eure";"Normandie";"EZY-SUR-EURE (27)"
"9801";"27231";"FAINS";"Eure";"Normandie";"FAINS (27)"
"9802";"27232";"FARCEAUX";"Eure";"Normandie";"FARCEAUX (27)"
"9803";"27233";"FATOUVILLE-GRESTAIN";"Eure";"Normandie";"FATOUVILLE-GRESTAIN (27)"
"9804";"27234";"FAUVILLE";"Eure";"Normandie";"FAUVILLE (27)"
"9805";"27235";"FAVEROLLES-LA-CAMPAGNE";"Eure";"Normandie";"FAVEROLLES-LA-CAMPAGNE (27)"
"9806";"27237";"FAVRIL (LE )";"Eure";"Normandie";"FAVRIL (LE ) (27)"
"9807";"27238";"FERRIERES-HAUT-CLOCHER";"Eure";"Normandie";"FERRIERES-HAUT-CLOCHER (27)"
"9808";"27239";"FERRIERES-SAINT-HILAIRE";"Eure";"Normandie";"FERRIERES-SAINT-HILAIRE (27)"
"9809";"27240";"FERRIERE-SUR-RISLE (LA )";"Eure";"Normandie";"FERRIERE-SUR-RISLE (LA ) (27)"
"9810";"27241";"FEUGUEROLLES";"Eure";"Normandie";"FEUGUEROLLES (27)"
"9811";"27242";"FIDELAIRE (LE )";"Eure";"Normandie";"FIDELAIRE (LE ) (27)"
"9812";"27243";"FIQUEFLEUR-EQUAINVILLE";"Eure";"Normandie";"FIQUEFLEUR-EQUAINVILLE (27)"
"9813";"27245";"FLEURY-LA-FORET";"Eure";"Normandie";"FLEURY-LA-FORET (27)"
"9814";"27246";"FLEURY-SUR-ANDELLE";"Eure";"Normandie";"FLEURY-SUR-ANDELLE (27)"
"9815";"27247";"FLIPOU";"Eure";"Normandie";"FLIPOU (27)"
"9816";"27248";"FOLLEVILLE";"Eure";"Normandie";"FOLLEVILLE (27)"
"9817";"27249";"FONTAINE-BELLENGER";"Eure";"Normandie";"FONTAINE-BELLENGER (27)"
"9818";"27251";"FONTAINE-L'ABBE";"Eure";"Normandie";"FONTAINE-L'ABBE (27)"
"9819";"27252";"FONTAINE-LA-LOUVET";"Eure";"Normandie";"FONTAINE-LA-LOUVET (27)"
"9820";"27253";"FONTAINE-LA-SORET";"Eure";"Normandie";"FONTAINE-LA-SORET (27)"
"9821";"27254";"FONTAINE-SOUS-JOUY";"Eure";"Normandie";"FONTAINE-SOUS-JOUY (27)"
"9822";"27256";"FORET-DU-PARC (LA )";"Eure";"Normandie";"FORET-DU-PARC (LA ) (27)"
"9823";"27258";"FORT-MOVILLE";"Eure";"Normandie";"FORT-MOVILLE (27)"
"9824";"27259";"FOUCRAINVILLE";"Eure";"Normandie";"FOUCRAINVILLE (27)"
"9825";"27260";"FOULBEC";"Eure";"Normandie";"FOULBEC (27)"
"9826";"27261";"FOUQUEVILLE";"Eure";"Normandie";"FOUQUEVILLE (27)"
"9827";"27263";"FOURMETOT";"Eure";"Normandie";"FOURMETOT (27)"
"9828";"27265";"FRANCHEVILLE";"Eure";"Normandie";"FRANCHEVILLE (27)"
"9829";"27266";"FRANQUEVILLE";"Eure";"Normandie";"FRANQUEVILLE (27)"
"9830";"27267";"FRENEUSE-SUR-RISLE";"Eure";"Normandie";"FRENEUSE-SUR-RISLE (27)"
"9831";"27268";"FRESNE (LE )";"Eure";"Normandie";"FRESNE (LE ) (27)"
"9832";"27269";"FRESNE-CAUVERVILLE";"Eure";"Normandie";"FRESNE-CAUVERVILLE (27)"
"9833";"27270";"FRESNE-L'ARCHEVEQUE";"Eure";"Normandie";"FRESNE-L'ARCHEVEQUE (27)"
"9834";"27271";"FRESNEY";"Eure";"Normandie";"FRESNEY (27)"
"9835";"27273";"GADENCOURT";"Eure";"Normandie";"GADENCOURT (27)"
"9836";"27274";"GAILLARDBOIS-CRESSENVILLE";"Eure";"Normandie";"GAILLARDBOIS-CRESSENVILLE (27)"
"9837";"27275";"GAILLON";"Eure";"Normandie";"GAILLON (27)"
"9838";"27276";"GAMACHES-EN-VEXIN";"Eure";"Normandie";"GAMACHES-EN-VEXIN (27)"
"9839";"27277";"BARONNIE (LA )";"Eure";"Normandie";"BARONNIE (LA ) (27)"
"9840";"27278";"GARENNES-SUR-EURE";"Eure";"Normandie";"GARENNES-SUR-EURE (27)"
"9841";"27279";"GASNY";"Eure";"Normandie";"GASNY (27)"
"9842";"27280";"GAUCIEL";"Eure";"Normandie";"GAUCIEL (27)"
"9843";"27281";"GAUDREVILLE-LA-RIVIERE";"Eure";"Normandie";"GAUDREVILLE-LA-RIVIERE (27)"
"9844";"27282";"GAUVILLE-LA-CAMPAGNE";"Eure";"Normandie";"GAUVILLE-LA-CAMPAGNE (27)"
"9845";"27284";"GISORS";"Eure";"Normandie";"GISORS (27)"
"9846";"27285";"GIVERNY";"Eure";"Normandie";"GIVERNY (27)"
"9847";"27286";"GIVERVILLE";"Eure";"Normandie";"GIVERVILLE (27)"
"9848";"27287";"GLISOLLES";"Eure";"Normandie";"GLISOLLES (27)"
"9849";"27288";"GLOS-SUR-RISLE";"Eure";"Normandie";"GLOS-SUR-RISLE (27)"
"9850";"27289";"GOULAFRIERE (LA )";"Eure";"Normandie";"GOULAFRIERE (LA ) (27)"
"9851";"27290";"GOUPILLIERES";"Eure";"Normandie";"GOUPILLIERES (27)"
"9852";"27291";"GOURNAY-LE-GUERIN";"Eure";"Normandie";"GOURNAY-LE-GUERIN (27)"
"9853";"27294";"GRAINVILLE";"Eure";"Normandie";"GRAINVILLE (27)"
"9854";"27295";"GRAND-CAMP";"Eure";"Normandie";"GRAND-CAMP (27)"
"9855";"27297";"GRANDVILLIERS";"Eure";"Normandie";"GRANDVILLIERS (27)"
"9856";"27298";"GRAVERON-SEMERVILLE";"Eure";"Normandie";"GRAVERON-SEMERVILLE (27)"
"9857";"27299";"GRAVIGNY";"Eure";"Normandie";"GRAVIGNY (27)"
"9858";"27300";"GROSLEY-SUR-RISLE";"Eure";"Normandie";"GROSLEY-SUR-RISLE (27)"
"9859";"27301";"GROSSOEUVRE";"Eure";"Normandie";"GROSSOEUVRE (27)"
"9860";"27302";"BOSC-DU-THEIL (LE )";"Eure";"Normandie";"BOSC-DU-THEIL (LE ) (27)"
"9861";"27304";"GUERNY";"Eure";"Normandie";"GUERNY (27)"
"9862";"27306";"GUICHAINVILLE";"Eure";"Normandie";"GUICHAINVILLE (27)"
"9863";"27307";"GUISENIERS";"Eure";"Normandie";"GUISENIERS (27)"
"9864";"27309";"HABIT (L' )";"Eure";"Normandie";"HABIT (L' ) (27)"
"9865";"27310";"HACQUEVILLE";"Eure";"Normandie";"HACQUEVILLE (27)"
"9866";"27311";"HARCOURT";"Eure";"Normandie";"HARCOURT (27)"
"9867";"27312";"HARDENCOURT-COCHEREL";"Eure";"Normandie";"HARDENCOURT-COCHEREL (27)"
"9868";"27313";"HARENGERE (LA )";"Eure";"Normandie";"HARENGERE (LA ) (27)"
"9869";"27315";"HARQUENCY";"Eure";"Normandie";"HARQUENCY (27)"
"9870";"27316";"HAUVILLE";"Eure";"Normandie";"HAUVILLE (27)"
"9871";"27317";"HAYE-AUBREE (LA )";"Eure";"Normandie";"HAYE-AUBREE (LA ) (27)"
"9872";"27318";"HAYE-DE-CALLEVILLE (LA )";"Eure";"Normandie";"HAYE-DE-CALLEVILLE (LA ) (27)"
"9873";"27319";"HAYE-DE-ROUTOT (LA )";"Eure";"Normandie";"HAYE-DE-ROUTOT (LA ) (27)"
"9874";"27320";"HAYE-DU-THEIL (LA )";"Eure";"Normandie";"HAYE-DU-THEIL (LA ) (27)"
"9875";"27321";"HAYE-LE-COMTE (LA )";"Eure";"Normandie";"HAYE-LE-COMTE (LA ) (27)"
"9876";"27322";"HAYE-MALHERBE (LA )";"Eure";"Normandie";"HAYE-MALHERBE (LA ) (27)"
"9877";"27323";"HAYE-SAINT-SYLVESTRE (LA )";"Eure";"Normandie";"HAYE-SAINT-SYLVESTRE (LA ) (27)"
"9878";"27324";"HEBECOURT";"Eure";"Normandie";"HEBECOURT (27)"
"9879";"27325";"HECMANVILLE";"Eure";"Normandie";"HECMANVILLE (27)"
"9880";"27326";"HECOURT";"Eure";"Normandie";"HECOURT (27)"
"9881";"27327";"HECTOMARE";"Eure";"Normandie";"HECTOMARE (27)"
"9882";"27329";"HENNEZIS";"Eure";"Normandie";"HENNEZIS (27)"
"9883";"27330";"HERQUEVILLE";"Eure";"Normandie";"HERQUEVILLE (27)"
"9884";"27331";"HEUBECOURT-HARICOURT";"Eure";"Normandie";"HEUBECOURT-HARICOURT (27)"
"9885";"27332";"HEUDEBOUVILLE";"Eure";"Normandie";"HEUDEBOUVILLE (27)"
"9886";"27333";"HEUDICOURT";"Eure";"Normandie";"HEUDICOURT (27)"
"9887";"27334";"HEUDREVILLE-EN-LIEUVIN";"Eure";"Normandie";"HEUDREVILLE-EN-LIEUVIN (27)"
"9888";"27335";"HEUDREVILLE-SUR-EURE";"Eure";"Normandie";"HEUDREVILLE-SUR-EURE (27)"
"9889";"27336";"HEUNIERE (LA )";"Eure";"Normandie";"HEUNIERE (LA ) (27)"
"9890";"27337";"HEUQUEVILLE";"Eure";"Normandie";"HEUQUEVILLE (27)"
"9891";"27338";"HOGUES (LES)";"Eure";"Normandie";"HOGUES (LES) (27)"
"9892";"27339";"HONDOUVILLE";"Eure";"Normandie";"HONDOUVILLE (27)"
"9893";"27340";"HONGUEMARE-GUENOUVILLE";"Eure";"Normandie";"HONGUEMARE-GUENOUVILLE (27)"
"9894";"27341";"HOSMES (L' )";"Eure";"Normandie";"HOSMES (L' ) (27)"
"9895";"27342";"HOUETTEVILLE";"Eure";"Normandie";"HOUETTEVILLE (27)"
"9896";"27343";"HOULBEC-COCHEREL";"Eure";"Normandie";"HOULBEC-COCHEREL (27)"
"9897";"27344";"HOULBEC-PRES-LE-GROS-THEIL";"Eure";"Normandie";"HOULBEC-PRES-LE-GROS-THEIL (27)"
"9898";"27345";"HOUSSAYE (LA )";"Eure";"Normandie";"HOUSSAYE (LA ) (27)"
"9899";"27346";"HOUVILLE-EN-VEXIN";"Eure";"Normandie";"HOUVILLE-EN-VEXIN (27)"
"9900";"27347";"HUEST";"Eure";"Normandie";"HUEST (27)"
"9901";"27348";"IGOVILLE";"Eure";"Normandie";"IGOVILLE (27)"
"9902";"27349";"ILLEVILLE-SUR-MONTFORT";"Eure";"Normandie";"ILLEVILLE-SUR-MONTFORT (27)"
"9903";"27350";"ILLIERS-L'EVEQUE";"Eure";"Normandie";"ILLIERS-L'EVEQUE (27)"
"9904";"27351";"INCARVILLE";"Eure";"Normandie";"INCARVILLE (27)"
"9905";"27353";"IRREVILLE";"Eure";"Normandie";"IRREVILLE (27)"
"9906";"27354";"IVILLE";"Eure";"Normandie";"IVILLE (27)"
"9907";"27355";"IVRY-LA-BATAILLE";"Eure";"Normandie";"IVRY-LA-BATAILLE (27)"
"9908";"27358";"JOUY-SUR-EURE";"Eure";"Normandie";"JOUY-SUR-EURE (27)"
"9909";"27359";"JUIGNETTES";"Eure";"Normandie";"JUIGNETTES (27)"
"9910";"27360";"JUMELLES";"Eure";"Normandie";"JUMELLES (27)"
"9911";"27361";"LANDE-SAINT-LEGER (LA )";"Eure";"Normandie";"LANDE-SAINT-LEGER (LA ) (27)"
"9912";"27363";"LANDIN (LE )";"Eure";"Normandie";"LANDIN (LE ) (27)"
"9913";"27364";"LAUNAY";"Eure";"Normandie";"LAUNAY (27)"
"9914";"27365";"LERY";"Eure";"Normandie";"LERY (27)"
"9915";"27366";"LETTEGUIVES";"Eure";"Normandie";"LETTEGUIVES (27)"
"9916";"27367";"LIEUREY";"Eure";"Normandie";"LIEUREY (27)"
"9917";"27368";"LIGNEROLLES";"Eure";"Normandie";"LIGNEROLLES (27)"
"9918";"27369";"LILLY";"Eure";"Normandie";"LILLY (27)"
"9919";"27370";"LISORS";"Eure";"Normandie";"LISORS (27)"
"9920";"27371";"LIVET-SUR-AUTHOU";"Eure";"Normandie";"LIVET-SUR-AUTHOU (27)"
"9921";"27372";"LONGCHAMPS";"Eure";"Normandie";"LONGCHAMPS (27)"
"9922";"27373";"LORLEAU";"Eure";"Normandie";"LORLEAU (27)"
"9923";"27374";"LOUVERSEY";"Eure";"Normandie";"LOUVERSEY (27)"
"9924";"27375";"LOUVIERS";"Eure";"Normandie";"LOUVIERS (27)"
"9925";"27376";"LOUYE";"Eure";"Normandie";"LOUYE (27)"
"9926";"27377";"LYONS-LA-FORET";"Eure";"Normandie";"LYONS-LA-FORET (27)"
"9927";"27378";"MADELEINE-DE-NONANCOURT (LA )";"Eure";"Normandie";"MADELEINE-DE-NONANCOURT (LA ) (27)"
"9928";"27379";"MAINNEVILLE";"Eure";"Normandie";"MAINNEVILLE (27)"
"9929";"27380";"MALLEVILLE-SUR-LE-BEC";"Eure";"Normandie";"MALLEVILLE-SUR-LE-BEC (27)"
"9930";"27381";"MALOUY";"Eure";"Normandie";"MALOUY (27)"
"9931";"27382";"MANDEVILLE";"Eure";"Normandie";"MANDEVILLE (27)"
"9932";"27383";"MANDRES";"Eure";"Normandie";"MANDRES (27)"
"9933";"27384";"MANNEVILLE-LA-RAOULT";"Eure";"Normandie";"MANNEVILLE-LA-RAOULT (27)"
"9934";"27385";"MANNEVILLE-SUR-RISLE";"Eure";"Normandie";"MANNEVILLE-SUR-RISLE (27)"
"9935";"27386";"MANOIR-SUR-SEINE (LE )";"Eure";"Normandie";"MANOIR-SUR-SEINE (LE ) (27)"
"9936";"27388";"MARAIS-VERNIER";"Eure";"Normandie";"MARAIS-VERNIER (27)"
"9937";"27389";"MARBEUF";"Eure";"Normandie";"MARBEUF (27)"
"9938";"27390";"MARCILLY-LA-CAMPAGNE";"Eure";"Normandie";"MARCILLY-LA-CAMPAGNE (27)"
"9939";"27391";"MARCILLY-SUR-EURE";"Eure";"Normandie";"MARCILLY-SUR-EURE (27)"
"9940";"27392";"MARTAGNY";"Eure";"Normandie";"MARTAGNY (27)"
"9941";"27393";"MARTAINVILLE";"Eure";"Normandie";"MARTAINVILLE (27)"
"9942";"27394";"MARTOT";"Eure";"Normandie";"MARTOT (27)"
"9943";"27395";"MELICOURT";"Eure";"Normandie";"MELICOURT (27)"
"9944";"27396";"MENESQUEVILLE";"Eure";"Normandie";"MENESQUEVILLE (27)"
"9945";"27397";"MENILLES";"Eure";"Normandie";"MENILLES (27)"
"9946";"27398";"MENNEVAL";"Eure";"Normandie";"MENNEVAL (27)"
"9947";"27399";"MERCEY";"Eure";"Normandie";"MERCEY (27)"
"9948";"27400";"MEREY";"Eure";"Normandie";"MEREY (27)"
"9949";"27401";"MESNIL-FUGUET (LE )";"Eure";"Normandie";"MESNIL-FUGUET (LE ) (27)"
"9950";"27402";"MESNIL-HARDRAY (LE )";"Eure";"Normandie";"MESNIL-HARDRAY (LE ) (27)"
"9951";"27403";"MESNIL-JOURDAIN (LE )";"Eure";"Normandie";"MESNIL-JOURDAIN (LE ) (27)"
"9952";"27404";"MESNIL-ROUSSET";"Eure";"Normandie";"MESNIL-ROUSSET (27)"
"9953";"27405";"MESNIL-SOUS-VIENNE";"Eure";"Normandie";"MESNIL-SOUS-VIENNE (27)"
"9954";"27406";"MESNIL-SUR-L'ESTREE";"Eure";"Normandie";"MESNIL-SUR-L'ESTREE (27)"
"9955";"27407";"MESNIL-VERCLIVES";"Eure";"Normandie";"MESNIL-VERCLIVES (27)"
"9956";"27408";"MEZIERES-EN-VEXIN";"Eure";"Normandie";"MEZIERES-EN-VEXIN (27)"
"9957";"27410";"MISEREY";"Eure";"Normandie";"MISEREY (27)"
"9958";"27411";"MOISVILLE";"Eure";"Normandie";"MOISVILLE (27)"
"9959";"27412";"MONTAURE";"Eure";"Normandie";"MONTAURE (27)"
"9960";"27413";"MONTFORT-SUR-RISLE";"Eure";"Normandie";"MONTFORT-SUR-RISLE (27)"
"9961";"27414";"MONTREUIL-L'ARGILLE";"Eure";"Normandie";"MONTREUIL-L'ARGILLE (27)"
"9962";"27415";"MORAINVILLE-JOUVEAUX";"Eure";"Normandie";"MORAINVILLE-JOUVEAUX (27)"
"9963";"27416";"BUIS-SUR-DAMVILLE";"Eure";"Normandie";"BUIS-SUR-DAMVILLE (27)"
"9964";"27417";"MORGNY";"Eure";"Normandie";"MORGNY (27)"
"9965";"27418";"MORSAN";"Eure";"Normandie";"MORSAN (27)"
"9966";"27419";"MOUETTES";"Eure";"Normandie";"MOUETTES (27)"
"9967";"27420";"MOUFLAINES";"Eure";"Normandie";"MOUFLAINES (27)"
"9968";"27421";"MOUSSEAUX-NEUVILLE";"Eure";"Normandie";"MOUSSEAUX-NEUVILLE (27)"
"9969";"27422";"MUIDS";"Eure";"Normandie";"MUIDS (27)"
"9970";"27423";"MUZY";"Eure";"Normandie";"MUZY (27)"
"9971";"27424";"NAGEL-SEEZ-MESNIL";"Eure";"Normandie";"NAGEL-SEEZ-MESNIL (27)"
"9972";"27425";"NASSANDRES";"Eure";"Normandie";"NASSANDRES (27)"
"9973";"27426";"NEAUFLES-SAINT-MARTIN";"Eure";"Normandie";"NEAUFLES-SAINT-MARTIN (27)"
"9974";"27427";"NEAUFLES-AUVERGNY";"Eure";"Normandie";"NEAUFLES-AUVERGNY (27)"
"9975";"27428";"NEUBOURG (LE )";"Eure";"Normandie";"NEUBOURG (LE ) (27)"
